transaction_id,customer_code,product_code,transaction_date,transaction_timestamp,quantity,unit_price,discount_amount,tax_amount,total_amount,payment_method,store_code
TXN00040770,C00442,P00113,2023-12-23,2023-12-23 00:00:00,3,265.58,159.35,50.99,688.38,Credit Card,STORE005
TXN00010487,C01464,P00012,2023-12-23,2023-12-23 00:00:00,1,1220.93,122.09,87.91,1186.75,Apple Pay,STORE004
TXN00010484,C02140,P00015,2023-12-23,2023-12-23 00:00:00,1,1557.99,311.6,99.71,1346.1,Apple Pay,STORE004
TXN00047952,C00273,P00007,2023-12-23,2023-12-23 00:00:00,5,492.85,246.42,177.43,2395.26,Cash,STORE005
TXN00018607,C01062,P00117,2023-12-23,2023-12-23 00:00:00,1,47.66,4.77,3.43,46.32,Apple Pay,STORE003
TXN00000169,C01642,P00056,2023-12-23,2023-12-23 00:00:00,2,137.5,0.0,22.0,297.0,Cash,STORE004
TXN00047762,C03098,P00074,2023-12-23,2023-12-23 00:00:00,1,402.6,80.52,25.77,347.85,Debit Card,STORE008
TXN00024363,C03572,P00132,2023-12-23,2023-12-23 00:00:00,1,29.39,0.0,2.35,31.74,PayPal,STORE009
TXN00021515,C03300,P00032,2023-12-23,2023-12-23 00:00:00,1,74.79,14.96,4.79,64.62,PayPal,STORE009
TXN00033929,C00693,P00087,2023-12-23,2023-12-23 00:00:00,1,107.74,0.0,8.62,116.36,Debit Card,STORE006
TXN00039463,C02619,P00106,2023-12-23,2023-12-23 00:00:00,2,114.85,0.0,18.38,248.08,Credit Card,STORE004
TXN00044811,C02831,P00132,2023-12-23,2023-12-23 00:00:00,1,29.39,1.47,2.23,30.15,PayPal,STORE006
TXN00012617,C03396,P00002,2023-12-23,2023-12-23 00:00:00,2,1242.34,248.47,178.9,2415.11,Apple Pay,STORE008
TXN00004985,C00808,P00046,2023-12-23,2023-12-23 00:00:00,1,179.76,0.0,14.38,194.14,Debit Card,STORE005
TXN00004643,C01210,P00072,2023-12-23,2023-12-23 00:00:00,2,383.08,0.0,61.29,827.45,Debit Card,STORE010
TXN00038618,C04528,P00021,2023-12-23,2023-12-23 00:00:00,2,1498.97,149.9,227.84,3075.88,Credit Card,STORE005
TXN00025317,C01583,P00032,2023-12-23,2023-12-23 00:00:00,1,74.79,0.0,5.98,80.77,Apple Pay,STORE005
TXN00038597,C01238,P00059,2023-12-23,2023-12-23 00:00:00,2,148.17,0.0,23.71,320.05,Debit Card,STORE002
TXN00034671,C01130,P00010,2023-12-23,2023-12-23 00:00:00,1,990.27,0.0,79.22,1069.49,Cash,STORE005
TXN00038294,C00876,P00073,2023-12-23,2023-12-23 00:00:00,1,481.84,96.37,30.84,416.31,Apple Pay,STORE006
TXN00001887,C04859,P00026,2023-12-23,2023-12-23 00:00:00,1,1517.85,75.89,115.36,1557.32,Debit Card,STORE001
TXN00048408,C00453,P00121,2023-12-23,2023-12-23 00:00:00,1,41.58,0.0,3.33,44.91,Cash,STORE009
TXN00043816,C01389,P00019,2023-12-23,2023-12-23 00:00:00,2,63.47,25.39,8.12,109.67,Cash,STORE007
TXN00029150,C04237,P00108,2023-12-23,2023-12-23 00:00:00,3,71.62,0.0,17.19,232.05,Cash,STORE008
TXN00048129,C02211,P00109,2023-12-23,2023-12-23 00:00:00,3,289.67,0.0,69.52,938.53,Apple Pay,STORE009
TXN00026966,C00491,P00031,2023-12-23,2023-12-23 00:00:00,1,953.96,0.0,76.32,1030.28,Credit Card,STORE007
TXN00032415,C01389,P00104,2023-12-23,2023-12-23 00:00:00,1,48.12,0.0,3.85,51.97,PayPal,STORE007
TXN00027061,C03584,P00107,2023-12-23,2023-12-23 00:00:00,2,165.22,66.09,21.15,285.5,Debit Card,STORE010
TXN00007025,C00368,P00109,2023-12-23,2023-12-23 00:00:00,1,289.67,0.0,23.17,312.84,Apple Pay,STORE006
TXN00032262,C04343,P00116,2023-12-23,2023-12-23 00:00:00,2,5.35,0.0,0.86,11.56,Debit Card,STORE008
TXN00020610,C01865,P00093,2023-12-23,2023-12-23 00:00:00,1,139.61,27.92,8.94,120.63,Apple Pay,STORE005
TXN00020620,C01806,P00054,2023-12-23,2023-12-23 00:00:00,2,28.78,5.76,4.14,55.94,Credit Card,STORE010
TXN00011887,C02944,P00093,2023-12-23,2023-12-23 00:00:00,4,139.61,0.0,44.68,603.12,Cash,STORE009
TXN00015641,C01105,P00107,2023-12-23,2023-12-23 00:00:00,1,165.22,0.0,13.22,178.44,PayPal,STORE008
TXN00012007,C02101,P00070,2023-12-23,2023-12-23 00:00:00,2,75.46,22.64,10.26,138.54,Apple Pay,STORE008
TXN00029562,C01913,P00043,2023-12-23,2023-12-23 00:00:00,2,198.24,79.3,25.37,342.55,Apple Pay,STORE007
TXN00048484,C00509,P00011,2023-12-23,2023-12-23 00:00:00,1,170.61,0.0,13.65,184.26,PayPal,STORE005
TXN00015572,C01943,P00131,2023-12-23,2023-12-23 00:00:00,1,9.96,0.0,0.8,10.76,PayPal,STORE004
TXN00001347,C03397,P00022,2023-12-23,2023-12-23 00:00:00,1,1779.43,88.97,135.24,1825.7,Apple Pay,STORE010
TXN00022969,C02486,P00059,2023-12-23,2023-12-23 00:00:00,5,148.17,0.0,59.27,800.12,Apple Pay,STORE004
TXN00026768,C01121,P00032,2023-12-23,2023-12-23 00:00:00,1,74.79,0.0,5.98,80.77,Credit Card,STORE008
TXN00026810,C00797,P00024,2023-12-24,2023-12-24 00:00:00,1,752.09,0.0,60.17,812.26,PayPal,STORE002
TXN00025359,C00579,P00136,2023-12-24,2023-12-24 00:00:00,1,24.31,3.65,1.65,22.31,Debit Card,STORE007
TXN00038167,C04434,P00106,2023-12-24,2023-12-24 00:00:00,2,114.85,0.0,18.38,248.08,Apple Pay,STORE005
TXN00035095,C04604,P00007,2023-12-24,2023-12-24 00:00:00,1,492.85,73.93,33.51,452.43,Debit Card,STORE006
TXN00003777,C03177,P00021,2023-12-24,2023-12-24 00:00:00,3,1498.97,224.85,341.76,4613.82,Apple Pay,STORE007
TXN00000198,C03568,P00100,2023-12-24,2023-12-24 00:00:00,1,279.33,13.97,21.23,286.59,Debit Card,STORE002
TXN00012290,C01710,P00047,2023-12-24,2023-12-24 00:00:00,1,49.26,0.0,3.94,53.2,Cash,STORE005
TXN00037886,C01171,P00106,2023-12-24,2023-12-24 00:00:00,1,114.85,0.0,9.19,124.04,Apple Pay,STORE006
TXN00034965,C03633,P00022,2023-12-24,2023-12-24 00:00:00,2,1779.43,533.83,242.0,3267.03,PayPal,STORE003
TXN00016663,C02530,P00046,2023-12-24,2023-12-24 00:00:00,1,179.76,0.0,14.38,194.14,Apple Pay,STORE010
TXN00037624,C04077,P00028,2023-12-24,2023-12-24 00:00:00,2,626.8,250.72,80.23,1083.11,Debit Card,STORE006
TXN00004936,C03008,P00054,2023-12-24,2023-12-24 00:00:00,1,28.78,2.88,2.07,27.97,Debit Card,STORE006
TXN00017813,C01913,P00133,2023-12-24,2023-12-24 00:00:00,3,44.37,26.62,8.52,115.01,Debit Card,STORE003
TXN00010510,C02610,P00013,2023-12-24,2023-12-24 00:00:00,1,897.23,0.0,71.78,969.01,Credit Card,STORE003
TXN00004417,C04145,P00078,2023-12-24,2023-12-24 00:00:00,1,192.04,9.6,14.6,197.04,Apple Pay,STORE004
TXN00025081,C01124,P00092,2023-12-24,2023-12-24 00:00:00,2,262.98,78.89,35.77,482.84,Credit Card,STORE008
TXN00001496,C01547,P00035,2023-12-24,2023-12-24 00:00:00,1,149.28,14.93,10.75,145.1,Debit Card,STORE010
TXN00032276,C00077,P00120,2023-12-24,2023-12-24 00:00:00,1,24.02,3.6,1.63,22.05,Debit Card,STORE006
TXN00007807,C02991,P00040,2023-12-24,2023-12-24 00:00:00,2,193.33,0.0,30.93,417.59,Cash,STORE001
TXN00022819,C02737,P00090,2023-12-24,2023-12-24 00:00:00,3,197.16,88.72,40.22,542.98,Debit Card,STORE009
TXN00022869,C04939,P00069,2023-12-24,2023-12-24 00:00:00,1,413.56,62.03,28.12,379.65,Credit Card,STORE001
TXN00013680,C03438,P00054,2023-12-24,2023-12-24 00:00:00,1,28.78,1.44,2.19,29.53,PayPal,STORE001
TXN00032525,C04060,P00077,2023-12-24,2023-12-24 00:00:00,1,265.55,39.83,18.06,243.78,Apple Pay,STORE010
TXN00023000,C03056,P00047,2023-12-24,2023-12-24 00:00:00,1,49.26,9.85,3.15,42.56,Debit Card,STORE004
TXN00008151,C02743,P00117,2023-12-24,2023-12-24 00:00:00,3,47.66,28.6,9.15,123.53,Apple Pay,STORE010
TXN00001255,C04980,P00062,2023-12-24,2023-12-24 00:00:00,1,404.57,20.23,30.75,415.09,Credit Card,STORE009
TXN00028626,C03123,P00050,2023-12-24,2023-12-24 00:00:00,2,120.96,12.1,18.39,248.21,Credit Card,STORE009
TXN00028624,C02737,P00058,2023-12-24,2023-12-24 00:00:00,2,151.13,60.45,19.34,261.15,Cash,STORE005
TXN00018811,C00663,P00067,2023-12-24,2023-12-24 00:00:00,3,197.98,0.0,47.52,641.46,Debit Card,STORE005
TXN00023867,C03650,P00087,2023-12-24,2023-12-24 00:00:00,1,107.74,0.0,8.62,116.36,Apple Pay,STORE009
TXN00023874,C00053,P00065,2023-12-24,2023-12-24 00:00:00,1,172.98,0.0,13.84,186.82,Credit Card,STORE008
TXN00040689,C02264,P00031,2023-12-24,2023-12-24 00:00:00,1,953.96,190.79,61.05,824.22,PayPal,STORE005
TXN00023933,C02737,P00054,2023-12-24,2023-12-24 00:00:00,1,28.78,0.0,2.3,31.08,Credit Card,STORE004
TXN00028448,C04095,P00090,2023-12-24,2023-12-24 00:00:00,1,197.16,19.72,14.2,191.64,Debit Card,STORE008
TXN00018578,C01163,P00092,2023-12-24,2023-12-24 00:00:00,1,262.98,0.0,21.04,284.02,Credit Card,STORE004
TXN00013010,C03153,P00119,2023-12-24,2023-12-24 00:00:00,2,27.07,10.83,3.46,46.77,Debit Card,STORE006
TXN00040163,C04393,P00001,2023-12-24,2023-12-24 00:00:00,2,168.97,67.59,21.63,291.98,Apple Pay,STORE003
TXN00047065,C00042,P00041,2023-12-24,2023-12-24 00:00:00,2,76.35,22.9,10.38,140.18,Debit Card,STORE006
TXN00039462,C04587,P00003,2023-12-24,2023-12-24 00:00:00,1,293.76,0.0,23.5,317.26,Credit Card,STORE004
TXN00048182,C01573,P00093,2023-12-24,2023-12-24 00:00:00,2,139.61,0.0,22.34,301.56,Credit Card,STORE004
TXN00034377,C03242,P00101,2023-12-24,2023-12-24 00:00:00,1,240.59,0.0,19.25,259.84,Apple Pay,STORE004
TXN00025025,C04586,P00042,2023-12-24,2023-12-24 00:00:00,2,133.01,26.6,19.15,258.57,Apple Pay,STORE001
TXN00003733,C03000,P00054,2023-12-24,2023-12-24 00:00:00,2,28.78,0.0,4.6,62.16,Credit Card,STORE005
TXN00038354,C01331,P00041,2023-12-24,2023-12-24 00:00:00,2,76.35,0.0,12.22,164.92,Credit Card,STORE001
TXN00016233,C04823,P00003,2023-12-24,2023-12-24 00:00:00,2,293.76,0.0,47.0,634.52,Apple Pay,STORE003
TXN00008679,C03000,P00034,2023-12-24,2023-12-24 00:00:00,1,111.64,0.0,8.93,120.57,Apple Pay,STORE005
TXN00020812,C02079,P00062,2023-12-24,2023-12-24 00:00:00,2,404.57,0.0,64.73,873.87,Debit Card,STORE003
TXN00005653,C04566,P00092,2023-12-24,2023-12-24 00:00:00,1,262.98,0.0,21.04,284.02,Debit Card,STORE003
TXN00022001,C03650,P00010,2023-12-24,2023-12-24 00:00:00,2,990.27,396.11,126.75,1711.18,Apple Pay,STORE005
TXN00014292,C03077,P00003,2023-12-24,2023-12-24 00:00:00,3,293.76,176.26,56.4,761.42,Credit Card,STORE003
TXN00000459,C03337,P00046,2023-12-24,2023-12-24 00:00:00,1,179.76,0.0,14.38,194.14,Credit Card,STORE010
TXN00030872,C03596,P00028,2023-12-24,2023-12-24 00:00:00,3,626.8,188.04,135.39,1827.75,Apple Pay,STORE007
TXN00015132,C03038,P00085,2023-12-24,2023-12-24 00:00:00,1,51.19,0.0,4.1,55.29,Apple Pay,STORE007
TXN00031674,C03581,P00015,2023-12-24,2023-12-24 00:00:00,1,1557.99,0.0,124.64,1682.63,Debit Card,STORE004
TXN00020214,C00429,P00022,2023-12-24,2023-12-24 00:00:00,1,1779.43,0.0,142.35,1921.78,Credit Card,STORE001
TXN00028805,C00119,P00010,2023-12-25,2023-12-25 00:00:00,3,990.27,0.0,237.66,3208.47,Cash,STORE005
TXN00015043,C00664,P00048,2023-12-25,2023-12-25 00:00:00,1,43.25,0.0,3.46,46.71,Credit Card,STORE006
TXN00026280,C01634,P00084,2023-12-25,2023-12-25 00:00:00,3,104.14,46.86,21.24,286.8,Credit Card,STORE001
TXN00034572,C04864,P00136,2023-12-25,2023-12-25 00:00:00,2,24.31,4.86,3.5,47.26,Debit Card,STORE008
TXN00031444,C04145,P00092,2023-12-25,2023-12-25 00:00:00,1,262.98,52.6,16.83,227.21,Apple Pay,STORE002
TXN00034761,C04963,P00003,2023-12-25,2023-12-25 00:00:00,3,293.76,0.0,70.5,951.78,Debit Card,STORE010
TXN00014308,C00298,P00105,2023-12-25,2023-12-25 00:00:00,3,229.78,0.0,55.15,744.49,Apple Pay,STORE010
TXN00003220,C01105,P00007,2023-12-25,2023-12-25 00:00:00,1,492.85,98.57,31.54,425.82,PayPal,STORE008
TXN00011751,C01184,P00081,2023-12-25,2023-12-25 00:00:00,1,283.68,0.0,22.69,306.37,Cash,STORE009
TXN00034307,C01865,P00136,2023-12-25,2023-12-25 00:00:00,2,24.31,9.72,3.11,42.01,Debit Card,STORE008
TXN00021321,C04051,P00136,2023-12-25,2023-12-25 00:00:00,1,24.31,0.0,1.94,26.25,Debit Card,STORE006
TXN00021129,C04963,P00121,2023-12-25,2023-12-25 00:00:00,3,41.58,24.95,7.98,107.77,PayPal,STORE009
TXN00001236,C04344,P00130,2023-12-25,2023-12-25 00:00:00,2,24.32,0.0,3.89,52.53,Credit Card,STORE010
TXN00002178,C04257,P00110,2023-12-25,2023-12-25 00:00:00,2,35.34,7.07,5.09,68.7,Debit Card,STORE002
TXN00017441,C03858,P00001,2023-12-25,2023-12-25 00:00:00,1,168.97,33.79,10.81,145.99,PayPal,STORE007
TXN00000211,C00970,P00024,2023-12-25,2023-12-25 00:00:00,1,752.09,75.21,54.15,731.03,Credit Card,STORE001
TXN00041117,C04696,P00096,2023-12-25,2023-12-25 00:00:00,1,227.67,0.0,18.21,245.88,Credit Card,STORE004
TXN00024490,C04037,P00090,2023-12-25,2023-12-25 00:00:00,1,197.16,0.0,15.77,212.93,Apple Pay,STORE008
TXN00009878,C00916,P00039,2023-12-25,2023-12-25 00:00:00,2,45.52,0.0,7.28,98.32,Debit Card,STORE001
TXN00024220,C00983,P00095,2023-12-25,2023-12-25 00:00:00,3,97.34,29.2,21.03,283.85,Debit Card,STORE010
TXN00036502,C01620,P00070,2023-12-25,2023-12-25 00:00:00,2,75.46,0.0,12.07,162.99,Apple Pay,STORE008
TXN00010515,C01234,P00002,2023-12-25,2023-12-25 00:00:00,2,1242.34,0.0,198.77,2683.45,Credit Card,STORE006
TXN00002907,C04446,P00125,2023-12-25,2023-12-25 00:00:00,2,47.1,14.13,6.41,86.48,Cash,STORE005
TXN00035612,C04728,P00033,2023-12-25,2023-12-25 00:00:00,1,134.82,13.48,9.71,131.05,Credit Card,STORE008
TXN00029006,C04134,P00085,2023-12-25,2023-12-25 00:00:00,1,51.19,5.12,3.69,49.76,Apple Pay,STORE007
TXN00038288,C00325,P00110,2023-12-25,2023-12-25 00:00:00,1,35.34,1.77,2.69,36.26,PayPal,STORE003
TXN00000532,C02837,P00133,2023-12-25,2023-12-25 00:00:00,1,44.37,2.22,3.37,45.52,Cash,STORE002
TXN00040497,C01955,P00016,2023-12-25,2023-12-25 00:00:00,2,322.64,64.53,46.46,627.21,PayPal,STORE009
TXN00011153,C03942,P00091,2023-12-25,2023-12-25 00:00:00,1,21.43,4.29,1.37,18.51,Debit Card,STORE005
TXN00035029,C01818,P00121,2023-12-25,2023-12-25 00:00:00,2,41.58,12.47,5.66,76.35,Cash,STORE004
TXN00043381,C04946,P00084,2023-12-25,2023-12-25 00:00:00,1,104.14,20.83,6.66,89.97,Credit Card,STORE005
TXN00026349,C03710,P00028,2023-12-25,2023-12-25 00:00:00,1,626.8,0.0,50.14,676.94,Apple Pay,STORE005
TXN00021181,C04665,P00121,2023-12-25,2023-12-25 00:00:00,2,41.58,0.0,6.65,89.81,Debit Card,STORE006
TXN00029548,C04257,P00025,2023-12-25,2023-12-25 00:00:00,2,956.24,0.0,153.0,2065.48,Credit Card,STORE001
TXN00039811,C02352,P00068,2023-12-25,2023-12-25 00:00:00,1,257.64,0.0,20.61,278.25,Credit Card,STORE007
TXN00016104,C03985,P00007,2023-12-25,2023-12-25 00:00:00,1,492.85,0.0,39.43,532.28,PayPal,STORE002
TXN00009895,C02512,P00003,2023-12-26,2023-12-26 00:00:00,4,293.76,176.26,79.9,1078.68,PayPal,STORE010
TXN00030913,C02243,P00088,2023-12-26,2023-12-26 00:00:00,1,148.03,0.0,11.84,159.87,Credit Card,STORE002
TXN00048607,C00166,P00012,2023-12-26,2023-12-26 00:00:00,1,1220.93,0.0,97.67,1318.6,Debit Card,STORE005
TXN00042265,C03014,P00130,2023-12-26,2023-12-26 00:00:00,4,24.32,4.86,7.39,99.81,Debit Card,STORE003
TXN00017838,C02274,P00080,2023-12-26,2023-12-26 00:00:00,2,241.2,0.0,38.59,520.99,Apple Pay,STORE003
TXN00002538,C00301,P00081,2023-12-26,2023-12-26 00:00:00,5,283.68,212.76,96.45,1302.09,PayPal,STORE003
TXN00048562,C04930,P00086,2023-12-26,2023-12-26 00:00:00,2,346.34,0.0,55.41,748.09,Apple Pay,STORE010
TXN00003807,C00663,P00122,2023-12-26,2023-12-26 00:00:00,1,30.94,6.19,1.98,26.73,Credit Card,STORE002
TXN00017878,C02948,P00055,2023-12-26,2023-12-26 00:00:00,1,20.79,0.0,1.66,22.45,Apple Pay,STORE009
TXN00019893,C01278,P00103,2023-12-26,2023-12-26 00:00:00,2,172.27,34.45,24.81,334.9,Credit Card,STORE004
TXN00025105,C04802,P00037,2023-12-26,2023-12-26 00:00:00,5,184.04,0.0,73.62,993.82,Credit Card,STORE008
TXN00041670,C02737,P00076,2023-12-26,2023-12-26 00:00:00,4,392.37,0.0,125.56,1695.04,Credit Card,STORE007
TXN00038771,C04151,P00007,2023-12-26,2023-12-26 00:00:00,1,492.85,24.64,37.46,505.67,Apple Pay,STORE006
TXN00014025,C02360,P00007,2023-12-26,2023-12-26 00:00:00,1,492.85,49.28,35.49,479.06,Apple Pay,STORE005
TXN00003901,C04107,P00041,2023-12-26,2023-12-26 00:00:00,1,76.35,0.0,6.11,82.46,Cash,STORE004
TXN00032335,C04218,P00118,2023-12-26,2023-12-26 00:00:00,1,45.82,9.16,2.93,39.59,Cash,STORE008
TXN00011900,C04190,P00070,2023-12-26,2023-12-26 00:00:00,2,75.46,0.0,12.07,162.99,Credit Card,STORE001
TXN00009268,C04463,P00056,2023-12-26,2023-12-26 00:00:00,1,137.5,20.62,9.35,126.23,Credit Card,STORE010
TXN00033792,C02647,P00043,2023-12-26,2023-12-26 00:00:00,1,198.24,29.74,13.48,181.98,Apple Pay,STORE007
TXN00039673,C03046,P00075,2023-12-26,2023-12-26 00:00:00,5,237.03,237.03,75.85,1023.97,PayPal,STORE008
TXN00049320,C02399,P00078,2023-12-26,2023-12-26 00:00:00,1,192.04,0.0,15.36,207.4,PayPal,STORE009
TXN00005254,C04463,P00123,2023-12-26,2023-12-26 00:00:00,2,30.31,0.0,4.85,65.47,Apple Pay,STORE001
TXN00000313,C00258,P00048,2023-12-26,2023-12-26 00:00:00,3,43.25,25.95,8.3,112.1,Apple Pay,STORE001
TXN00004247,C00486,P00037,2023-12-26,2023-12-26 00:00:00,1,184.04,9.2,13.99,188.83,Credit Card,STORE007
TXN00009486,C03650,P00015,2023-12-26,2023-12-26 00:00:00,2,1557.99,0.0,249.28,3365.26,Debit Card,STORE004
TXN00006519,C04212,P00018,2023-12-26,2023-12-26 00:00:00,2,118.92,0.0,19.03,256.87,Apple Pay,STORE003
TXN00004775,C04249,P00029,2023-12-26,2023-12-26 00:00:00,1,639.78,0.0,51.18,690.96,PayPal,STORE008
TXN00018403,C03252,P00124,2023-12-26,2023-12-26 00:00:00,3,47.47,14.24,10.25,138.42,PayPal,STORE001
TXN00012019,C04376,P00021,2023-12-26,2023-12-26 00:00:00,2,1498.97,599.59,191.87,2590.22,Cash,STORE007
TXN00048008,C00559,P00008,2023-12-26,2023-12-26 00:00:00,3,1312.23,590.5,267.7,3613.89,Apple Pay,STORE010
TXN00002318,C02151,P00050,2023-12-26,2023-12-26 00:00:00,1,120.96,0.0,9.68,130.64,Credit Card,STORE008
TXN00028311,C04405,P00117,2023-12-26,2023-12-26 00:00:00,1,47.66,7.15,3.24,43.75,Apple Pay,STORE005
TXN00001492,C03887,P00131,2023-12-26,2023-12-26 00:00:00,2,9.96,1.0,1.51,20.43,Debit Card,STORE008
TXN00018550,C01317,P00133,2023-12-26,2023-12-26 00:00:00,1,44.37,8.87,2.84,38.34,Credit Card,STORE004
TXN00018565,C03017,P00027,2023-12-26,2023-12-26 00:00:00,2,1164.17,0.0,186.27,2514.61,PayPal,STORE001
TXN00008564,C01055,P00107,2023-12-26,2023-12-26 00:00:00,1,165.22,0.0,13.22,178.44,Cash,STORE004
TXN00000638,C03269,P00128,2023-12-26,2023-12-26 00:00:00,1,40.5,2.02,3.08,41.56,Apple Pay,STORE007
TXN00011758,C03748,P00047,2023-12-26,2023-12-26 00:00:00,1,49.26,4.93,3.55,47.88,Debit Card,STORE009
TXN00001481,C02315,P00035,2023-12-26,2023-12-26 00:00:00,2,149.28,0.0,23.88,322.44,Credit Card,STORE008
TXN00033010,C03531,P00009,2023-12-26,2023-12-26 00:00:00,5,767.79,575.84,261.05,3524.16,Credit Card,STORE010
TXN00026028,C02609,P00017,2023-12-26,2023-12-26 00:00:00,4,413.17,247.9,112.38,1517.16,Cash,STORE004
TXN00012788,C02459,P00062,2023-12-26,2023-12-26 00:00:00,2,404.57,0.0,64.73,873.87,Apple Pay,STORE010
TXN00023814,C04257,P00038,2023-12-26,2023-12-26 00:00:00,2,140.38,0.0,22.46,303.22,Apple Pay,STORE005
TXN00042915,C01005,P00101,2023-12-27,2023-12-27 00:00:00,5,240.59,240.59,76.99,1039.35,PayPal,STORE003
TXN00025630,C00841,P00119,2023-12-27,2023-12-27 00:00:00,1,27.07,0.0,2.17,29.24,Debit Card,STORE006
TXN00047752,C02916,P00076,2023-12-27,2023-12-27 00:00:00,1,392.37,0.0,31.39,423.76,Credit Card,STORE004
TXN00005512,C01245,P00117,2023-12-27,2023-12-27 00:00:00,3,47.66,0.0,11.44,154.42,Debit Card,STORE004
TXN00010580,C00952,P00029,2023-12-27,2023-12-27 00:00:00,2,639.78,255.91,81.89,1105.54,PayPal,STORE009
TXN00010594,C01186,P00031,2023-12-27,2023-12-27 00:00:00,2,953.96,0.0,152.63,2060.55,Debit Card,STORE009
TXN00002287,C03568,P00017,2023-12-27,2023-12-27 00:00:00,2,413.17,123.95,56.19,758.58,PayPal,STORE003
TXN00027174,C02104,P00095,2023-12-27,2023-12-27 00:00:00,1,97.34,0.0,7.79,105.13,Debit Card,STORE005
TXN00026295,C00442,P00111,2023-12-27,2023-12-27 00:00:00,1,102.66,15.4,6.98,94.24,Debit Card,STORE009
TXN00026190,C04237,P00015,2023-12-27,2023-12-27 00:00:00,1,1557.99,155.8,112.18,1514.37,Cash,STORE008
TXN00019458,C03592,P00030,2023-12-27,2023-12-27 00:00:00,1,766.92,38.35,58.29,786.86,Credit Card,STORE009
TXN00047422,C01547,P00075,2023-12-27,2023-12-27 00:00:00,1,237.03,0.0,18.96,255.99,Credit Card,STORE004
TXN00007888,C03432,P00135,2023-12-27,2023-12-27 00:00:00,1,39.6,3.96,2.85,38.49,PayPal,STORE002
TXN00001640,C04358,P00103,2023-12-27,2023-12-27 00:00:00,1,172.27,0.0,13.78,186.05,Apple Pay,STORE001
TXN00022821,C03485,P00014,2023-12-27,2023-12-27 00:00:00,1,341.42,68.28,21.85,294.99,Debit Card,STORE008
TXN00026995,C03403,P00128,2023-12-27,2023-12-27 00:00:00,1,40.5,2.02,3.08,41.56,PayPal,STORE010
TXN00035016,C04756,P00084,2023-12-27,2023-12-27 00:00:00,2,104.14,20.83,15.0,202.45,Cash,STORE007
TXN00029138,C02654,P00123,2023-12-27,2023-12-27 00:00:00,1,30.31,0.0,2.42,32.73,Cash,STORE006
TXN00029492,C02651,P00088,2023-12-27,2023-12-27 00:00:00,2,148.03,0.0,23.68,319.74,PayPal,STORE010
TXN00005010,C00509,P00002,2023-12-27,2023-12-27 00:00:00,3,1242.34,745.4,238.53,3220.15,Cash,STORE001
TXN00033945,C02609,P00062,2023-12-27,2023-12-27 00:00:00,1,404.57,60.69,27.51,371.39,Cash,STORE008
TXN00002033,C00163,P00028,2023-12-27,2023-12-27 00:00:00,1,626.8,0.0,50.14,676.94,Apple Pay,STORE008
TXN00043487,C01199,P00009,2023-12-27,2023-12-27 00:00:00,1,767.79,153.56,49.14,663.37,Debit Card,STORE001
TXN00009936,C01656,P00063,2023-12-27,2023-12-27 00:00:00,2,287.9,0.0,46.06,621.86,Debit Card,STORE005
TXN00049223,C01311,P00015,2023-12-27,2023-12-27 00:00:00,1,1557.99,233.7,105.94,1430.23,PayPal,STORE007
TXN00021481,C01656,P00121,2023-12-27,2023-12-27 00:00:00,2,41.58,16.63,5.32,71.85,Cash,STORE003
TXN00033256,C04139,P00064,2023-12-27,2023-12-27 00:00:00,1,237.91,23.79,17.13,231.25,Apple Pay,STORE002
TXN00027760,C01316,P00127,2023-12-27,2023-12-27 00:00:00,1,22.49,2.25,1.62,21.86,PayPal,STORE005
TXN00004519,C00755,P00040,2023-12-27,2023-12-27 00:00:00,2,193.33,19.33,29.39,396.72,PayPal,STORE008
TXN00006927,C02868,P00120,2023-12-27,2023-12-27 00:00:00,1,24.02,2.4,1.73,23.35,Credit Card,STORE003
TXN00029363,C01184,P00089,2023-12-27,2023-12-27 00:00:00,1,498.47,74.77,33.9,457.6,Apple Pay,STORE003
TXN00006739,C02275,P00011,2023-12-27,2023-12-27 00:00:00,1,170.61,0.0,13.65,184.26,Cash,STORE005
TXN00016370,C04834,P00134,2023-12-27,2023-12-27 00:00:00,1,7.67,0.0,0.61,8.28,Cash,STORE002
TXN00048683,C03214,P00053,2023-12-27,2023-12-27 00:00:00,4,82.02,16.4,24.93,336.61,Cash,STORE007
TXN00012644,C01751,P00129,2023-12-27,2023-12-27 00:00:00,5,46.26,34.69,15.73,212.34,Cash,STORE009
TXN00046285,C04169,P00131,2023-12-27,2023-12-27 00:00:00,5,9.96,7.47,3.39,45.72,Credit Card,STORE002
TXN00032755,C01105,P00106,2023-12-27,2023-12-27 00:00:00,3,114.85,34.46,24.81,334.9,Cash,STORE007
TXN00014689,C00420,P00004,2023-12-27,2023-12-27 00:00:00,1,1908.41,0.0,152.67,2061.08,Debit Card,STORE003
TXN00036023,C02761,P00069,2023-12-27,2023-12-27 00:00:00,2,413.56,41.36,62.86,848.62,Apple Pay,STORE002
TXN00044394,C04777,P00128,2023-12-27,2023-12-27 00:00:00,1,40.5,6.08,2.75,37.17,Credit Card,STORE005
TXN00010284,C04991,P00016,2023-12-27,2023-12-27 00:00:00,1,322.64,0.0,25.81,348.45,Cash,STORE010
TXN00003631,C01824,P00133,2023-12-27,2023-12-27 00:00:00,1,44.37,6.66,3.02,40.73,Credit Card,STORE004
